1	a03	31	18.1466	55.8418	2.1732	4833	3226
1	a03	32	20.0984	54.7364	2.2431	0	3329
1	a03	33	22.5516	54.4276	2.4726	4466	3670
1	a03	34	25.9949	55.106	3.5095	3157	5209
1	a03	35	26.1277	58.7058	3.6022	7204	5347
1	a03	36	25.8307	60.8861	2.2004	1642	3266
1	a03	37	24.3622	61.0362	1.4762	0	2191
1	a03	38	23.1066	61.6475	1.3965	0	2073
1	a03	39	22.264	65.1427	3.5953	0	5337
1	a03	40	22.5393	66.9871	1.8648	1753	2768
1	a03	41	22.5379	73.1136	6.1265	4975	9094
1	a03	42	23.3565	78.8319	5.7766	1917	8574
1	a03	43	22.281	79.1938	1.1348	59910	1684
1	a03	44	19.9388	78.1743	2.5545	12258	3792
1	a03	45	17.5987	76.4712	2.8942	0	4296
1	a03	46	24.0456	79.2507	7.0206	3591	10421
1	a03	47	16.112	77.3454	8.1592	0	12111
1	a03	48	13.6844	77.272	2.4287	2306	3605
1	a03	49	13.6459	78.5456	1.2742	0	1891
1	a03	50	14.574	79.0147	1.0399	28811	1544
1	a03	51	14.6925	76.3348	2.6825	43315	3982
1	a03	52	15.7984	75.8635	1.2021	0	1784
1	a03	53	16.2575	74.5574	1.3844	12889	2055
1	a03	54	16.2304	72.5462	2.0114	0	2986
1	a03	55	15.1114	72.2383	1.1606	0	1723
1	a03	56	14.4434	72.2585	0.6683	12431	992
1	a03	57	12.2068	71.966	2.2556	0	3348
1	a03	58	10.8999	72.347	1.3613	14624	2021
1	a03	59	9.0851	73.1975	2.0042	0	2975
1	a03	60	8.2569	74.3917	1.4533	0	2157
1	a03	61	7.3769	75.3579	1.3069	0	1940
1	a03	62	4.5954	75.8204	2.8197	0	4185
1	a03	63	-0.4948	75.8178	5.0902	2097	7555
1	a03	64	-4.804	75.8155	4.3092	0	6396
1	a03	65	-7.9049	74.5728	3.3406	0	4959
1	a03	66	-11.9341	73.2256	4.2485	0	6306
1	a03	67	-13.0368	72.8569	1.1627	8375	1726
1	a03	68	-13.0918	74.4987	1.6427	2775	2438
1	a03	69	-13.3966	75.8881	1.4224	0	2111
1	a03	70	-15.697	76.3503	2.3464	5537	3483
1	a03	71	-17.7242	76.2788	2.0285	1850	3011
1	a03	72	-18.5943	75.4911	1.1737	0	1742
1	a03	73	-18.647	74.1624	1.3297	12012	1974
1	a03	74	-20.6513	76.7398	3.2650	0	4846
1	a03	75	-21.8373	77.7048	1.5290	0	2269
1	a03	76	-21.9251	79.6763	1.9735	0	2929
1	a03	77	-22.4278	80.3418	0.8340	0	1238
1	a03	78	-21.532	81.2379	1.2671	0	1881
1	a03	79	-19.7844	81.2952	1.7485	0	2595
1	a03	80	-18.4529	80.8925	1.3911	0	2065
1	a03	81	-16.1807	79.3471	2.7479	0	4079
1	a03	82	-13.1936	77.6892	3.4163	0	5071
1	a03	83	-12.1864	77.3245	1.0712	0	1590
1	a03	84	-10.9737	77.3636	1.2133	0	1801
1	a03	85	-9.7963	78.2341	1.4643	0	2173
1	a03	86	-9.7391	80.3581	2.1248	0	3154
1	a03	87	-9.807	85.2669	4.9093	0	7287
1	a03	88	-10.102	86.6361	1.4006	20660	2079
1	a03	89	-8.6072	88.55	2.4285	0	3605
1	a03	90	-9.7076	90.0587	1.8674	9811	2772
1	a03	91	-6.8816	88.952	3.0350	4786	4505
1	a03	92	-7.1739	92.2372	3.2982	0	4895
1	a03	93	-8.496	93.9948	2.1993	16877	3264
1	a03	94	-6.141	93.5066	2.4051	0	3570
1	a03	95	-5.5964	93.7753	0.6073	0	901
1	a03	96	-4.9021	94.6733	1.1351	0	1685
1	a03	97	-5.1383	96.3888	1.7317	4355	2570
1	a03	98	-3.4903	95.08	2.1045	0	3124
1	a03	99	-2.5937	95.17	0.9011	0	1338
1	a03	100	-1.1407	97.0398	2.3680	5869	3515
1	a03	101	-0.0638	95.3439	2.0089	0	2982
1	a03	102	0.8597	95.1074	0.9533	0	1415
1	a03	103	2.1646	95.1063	1.3049	0	1937
1	a03	104	2.1292	95.4222	0.3179	13691	472
1	a03	105	3.2571	94.4676	1.4776	0	2193
1	a03	106	4.9941	93.4811	1.9976	3403	2965
1	a03	107	6.1018	93.7887	1.1496	9051	1706
1	a03	108	6.1387	91.5615	2.2275	0	3306
1	a03	109	6.4934	91.1455	0.5467	0	811
1	a03	110	7.5718	90.6916	1.1700	0	1737
1	a03	111	7.6572	89.4876	1.2070	1786	1792
1	a03	112	7.6865	88.1356	1.3523	0	2007
1	a03	113	8.5306	87.0106	1.4065	0	2088
1	a03	114	9.171	86.8166	0.6691	3280	993
1	a03	115	8.2182	86.0724	1.2090	0	1795
1	a03	116	7.5148	85.2678	1.0687	0	1586
1	a03	117	7.2911	84.3763	0.9191	0	1364
1	a03	118	7.2318	81.101	3.2758	0	4862
1	a03	119	7.1816	78.4948	2.6067	0	3869
1	a03	120	7.2236	72.598	5.8969	8406	8753
1	a03	121	7.2889	66.2338	6.3645	0	9447
1	a03	122	6.8672	62.5757	3.6823	0	5466
1	a03	123	5.7741	61.3846	1.6167	0	2400
1	a03	124	2.6868	60.9332	3.1201	0	4631
1	a03	125	-0.4957	60.8789	3.1830	2791	4724
1	a03	126	-4.5664	60.6924	4.0750	0	6048
1	a03	127	-8.6395	59.9988	4.1317	1182	6133
1	a03	128	-8.7146	41.2077	18.7913	0	27892
1	a03	129	-8.5279	28.1322	13.0768	0	19410
1	a03	130	-7.9563	24.9505	3.2326	0	4798
1	a03	131	-6.2844	24.2955	1.7956	0	2665
1	a03	132	-3.5094	23.9902	2.7917	0	4144
1	a03	133	-2.8706	19.1357	4.8963	0	7268
1	a03	134	-2.9499	11.3107	7.8254	0	11615
1	a03	135	-2.9909	9.2968	2.0143	0	2990
1	a03	136	-4.3176	8.844	1.4018	0	2081
1	a03	137	-8.2943	8.4546	3.9957	2676	5931
1	a03	138	-7.6371	5.0801	3.4379	0	5103
1	a03	139	-5.5887	3.627	2.5115	0	3728
1	a03	140	-3.054	1.8288	3.1078	0	4613
1	a03	141	-1.5363	-0.0959	2.4511	0	3638
1	a04	1	-1.015	-0.0859	0.0000	0	0
1	a04	2	-1.015	23.6132	23.6991	0	28957
1	a04	3	-0.4447	39.2188	15.6160	0	19081
1	a04	4	-0.4179	72.7342	33.5154	0	40951
1	a04	5	9.6984	72.6744	10.1165	0	12361
1	a04	6	13.8039	71.5434	4.2584	0	5203
1	a04	7	16.6783	71.9118	2.8979	0	3541
1	a04	8	17.7839	73.1643	1.6707	0	2041
1	a04	9	18.005	76.0378	2.8820	0	3521
1	a04	10	16.015	77.585	2.5207	0	3080
1	a04	11	13.4134	77.4405	2.6056	6375	3184
1	a04	12	11.3655	77.2289	2.0588	0	2516
1	a04	13	10.9302	75.084	2.1886	0	2674
1	a04	14	10.9302	73.5635	1.5205	23730	1858
1	a04	15	11.9251	71.7972	2.0272	0	2477
1	a04	16	13.8258	71.8656	1.9019	0	2324
1	a04	17	16.6664	71.5674	2.8562	0	3490
1	a04	18	17.6267	74.4041	2.9948	14310	3659
1	a04	19	17.5499	76.6203	2.2175	0	2710
1	a04	20	15.7973	77.4067	1.9209	0	2347
1	a04	21	17.7312	77.3785	1.9341	0	2363
1	a04	22	20.4782	77.3385	2.7473	0	3357
1	a04	23	22.0332	73.288	4.3387	0	5301
1	a04	24	22.5197	68.2083	5.1029	0	6235
1	a04	25	22.3766	62.7298	5.4804	0	6696
1	a04	26	23.6553	59.7489	3.2436	0	3963
1	a04	27	25.7735	59.1771	2.1940	0	2681
1	a04	28	26.1144	55.505	3.6879	7927	4506
1	a04	29	22.5068	54.3813	3.7786	4805	4617
1	a04	30	21.7353	56.8579	2.5940	0	3169
1	a04	31	21.7423	58.542	1.6841	6188	2058
1	a04	32	21.7475	59.8186	1.2766	0	1560
1	a04	33	21.9073	63.0941	3.2794	0	4007
1	a04	34	23.2786	63.3703	1.3988	13363	1709
1	a04	35	21.7332	66.653	3.6283	0	4433
1	a04	36	16.5183	67.5896	5.2983	0	6474
1	a04	37	15.4412	69.7411	2.4061	0	2940
1	a04	38	11.0427	72.8304	5.3750	0	6567
1	a04	39	7.6923	75.4119	4.2296	0	5168
1	a04	40	7.2811	78.905	3.5172	0	4298
1	a04	41	7.2033	84.8498	5.9453	0	7264
1	a04	42	7.5333	86.7447	1.9234	0	2350
1	a04	43	6.6124	89.597	2.9973	0	3662
1	a04	44	3.9597	91.4892	3.2584	0	3981
1	a04	45	2.6574	92.4532	1.6203	0	1980
1	a04	46	1.6734	92.7155	1.0184	0	1244
1	a04	47	-0.6865	93.1104	2.3927	0	2924
1	a04	48	-2.6939	92.9184	2.0166	0	2464
1	a04	49	-4.4355	92.3037	1.8469	0	2257
1	a04	50	-5.8927	91.0426	1.9271	0	2355
1	a04	51	-6.8478	89.9149	1.4778	0	1806
1	a04	52	-7.558	88.1926	1.8630	0	2276
1	a04	53	-8.0811	85.2274	3.0110	0	3679
1	a04	54	-8.2509	83.8411	1.3967	0	1707
1	a04	55	-8.5816	79.5697	4.2842	0	5235
1	a04	56	-7.829	76.8262	2.8449	0	3476
1	a04	57	-4.8465	76.2846	3.0313	0	3704
1	a04	58	-11.8163	75.8495	6.9834	0	8533
1	a04	59	-15.3729	76.3763	3.5954	0	4393
1	a04	60	-18.6109	76.316	3.2386	0	3957
1	a04	61	-20.562	75.204	2.2457	0	2744
1	a04	62	-20.3882	73.0311	2.1798	0	2663
1	a04	63	-18.5702	71.8628	2.1610	0	2640
1	a04	64	-15.6437	71.7922	2.9274	0	3577
1	a04	65	-13.1439	72.0676	2.5149	0	3073
1	a04	66	-13.087	72.6552	0.5903	13128	721
1	a04	67	-13.9242	72.242	0.9336	5807	1141
1	a04	68	-15.9309	72.0721	2.0139	0	2461
1	a04	69	-17.1222	72.1427	1.1934	0	1458
1	a04	70	-18.4396	72.9561	1.5483	0	1892
1	a04	71	-18.7017	74.3307	1.3994	4101	1710
1	a04	72	-18.2515	75.5987	1.3455	0	1644
1	a04	73	-17.2121	76.142	1.1728	0	1433
1	a04	74	-15.7515	76.1945	1.4615	0	1786
1	a04	75	-13.2073	76.3098	2.5468	0	3112
1	a04	76	-10.6607	75.6595	2.6283	0	3211
1	a04	77	-9.6094	74.2279	1.7762	0	2170
1	a04	78	-9.2548	70.0674	4.1756	0	5102
1	a04	79	-8.8178	63.5575	6.5246	0	7972
1	a04	80	-8.6206	55.1413	8.4185	0	10286
1	a04	81	-8.0416	45.4314	9.7271	0	11885
1	a04	82	-7.921	34.0813	11.3507	0	13869
1	a04	83	-7.3834	25.7898	8.3089	0	10152
1	a04	84	-6.1692	24.649	1.6660	0	2036
1	a04	85	-4.0455	24.0315	2.2117	0	2702
1	a04	86	-3.3198	22.7616	1.4626	0	1787
1	a04	87	-3.2429	21.0808	1.6826	0	2056
1	a04	88	-3.0497	3.4463	17.6356	0	21548
1	a04	89	-1.2062	1.4743	2.6995	0	3298
1	a04	90	-1.0155	-0.086	1.5719	0	1921
1	a05	1	1.0166	-0.0688	0.0000	0	0
1	a05	2	1.0625	1.2951	1.3647	8582	2652
1	a05	3	2.1026	2.2175	1.3902	0	2702
1	a05	4	4.2481	2.6786	2.1945	0	4265
1	a05	5	5.7907	3.2606	1.6487	0	3204
1	a05	6	7.6406	4.9618	2.5132	0	4885
1	a05	7	7.7476	9.4329	4.4724	0	8692
1	a05	8	7.7568	13.4769	4.0440	0	7860
1	a05	9	7.6225	24.9939	11.5178	2785	22386
1	a05	10	7.8313	26.9727	1.9898	0	3867
1	a05	11	8.0407	29.0063	2.0444	0	3973
1	a05	12	8.1347	34.6698	5.6643	0	11009
1	a05	13	8.0285	36.7647	2.0976	1655	4077
1	a05	14	7.792	38.5788	1.8295	0	3556
1	a05	15	7.7368	39.2514	0.6749	8782	1312
1	a05	16	6.9964	40.0463	1.0863	4238	2111
1	a05	17	3.9838	40.0997	3.0131	8590	5856
1	a05	18	5.1579	40.3905	1.2096	0	2351
1	a05	19	5.8742	40.735	0.7948	0	1545
1	a05	20	6.6024	41.2719	0.9047	0	1758
1	a05	21	6.9587	41.9844	0.7966	0	1548
1	a05	22	6.9587	43.6144	1.6300	0	3168
1	a05	23	6.9562	47.4372	3.8228	0	7430
1	a05	24	6.9149	52.4252	4.9882	0	9695
1	a05	25	7.1617	57.3217	4.9027	0	9529
1	a05	26	7.2657	60.9984	3.6782	0	7149
1	a05	27	7.5296	64.6215	3.6327	0	7060
1	a05	28	9.4854	66.3432	2.6056	0	5064
1	a05	29	11.3228	66.3985	1.8382	0	3573
1	a05	30	12.6982	67.3094	1.6497	0	3206
1	a05	31	13.2648	69.31	2.0793	0	4041
1	a05	32	13.3682	71.0355	1.7286	6531	3360
1	a05	33	13.9649	71.1284	0.6039	0	1174
1	a05	34	14.428	71.6678	0.7109	7352	1382
1	a05	35	16.1048	71.8061	1.6825	0	3270
1	a05	36	18.1136	71.6779	2.0129	0	3912
1	a05	37	19.5361	71.3151	1.4680	0	2853
1	a05	38	20.8664	69.5542	2.2069	0	4289
1	a05	39	21.7021	66.6895	2.9841	0	5800
1	a05	40	22.2373	63.3695	3.3629	0	6536
1	a05	41	23.2212	63.2636	0.9896	11945	1923
1	a05	42	22.6555	62.1196	1.2762	0	2480
1	a05	43	21.6248	61.1952	1.3845	0	2691
1	a05	44	21.0971	60.8177	0.6488	8894	1261
1	a05	45	20.2377	60.4411	0.9383	0	1824
1	a05	46	20.0993	59.2681	1.1811	0	2296
1	a05	47	20.1199	58.6939	0.5746	0	1117
1	a05	48	20.7787	58.2143	0.8149	0	1584
1	a05	49	21.1866	57.7166	0.6435	3884	1251
1	a05	50	22.3177	57.9232	1.1498	3642	2235
1	a05	51	22.3532	57.0248	0.8991	0	1747
1	a05	52	22.3915	55.6297	1.3956	0	2712
1	a05	53	22.3715	54.8419	0.7881	0	1532
1	a05	54	21.2623	54.8116	1.1096	0	2157
1	a05	55	19.0855	54.8614	2.1774	26975	4232
1	a05	56	20.8214	54.9128	1.7367	0	3375
1	a05	57	25.7252	54.8888	4.9039	6676	9531
1	a05	58	25.6772	56.0079	1.1201	0	2177
1	a05	59	25.5136	57.2009	1.2042	0	2340
1	a05	60	25.3572	58.2752	1.0856	0	2110
1	a05	61	25.3788	58.9285	0.6537	3196	1270
1	a05	62	25.215	59.7455	0.8333	0	1619
1	a05	63	24.6967	60.6489	1.0415	0	2024
1	a05	64	23.6554	61.531	1.3647	0	2652
1	a05	65	22.5607	62.3641	1.3757	0	2674
1	a05	66	22.328	64.1199	1.7712	0	3442
1	a05	67	22.2454	66.0467	1.9286	0	3748
1	a05	68	22.4752	70.7619	4.7208	0	9175
1	a05	69	22.7708	74.0321	3.2835	0	6382
1	a05	70	22.5726	74.7001	0.6968	0	1354
1	a05	71	20.4493	74.8237	2.1269	0	4134
1	a05	72	18.516	74.5744	1.9493	0	3789
1	a05	73	16.7942	74.5163	1.7228	0	3348
1	a05	74	16.7227	76.5459	2.0309	0	3947
1	a05	75	16.2418	78.5971	2.1068	0	4095
1	a05	76	14.4657	78.6084	1.7761	0	3452
1	a05	77	12.4204	78.61	2.0453	8681	3975
1	a05	78	12.076	79.6154	1.0628	4864	2066
1	a05	79	11.487	78.1349	1.5934	0	3097
1	a05	80	10.6939	77.3108	1.1437	0	2223
1	a05	81	9.1702	77.4112	1.5270	0	2968
1	a05	82	8.0723	78.2854	1.4034	0	2728
1	a05	83	7.7071	79.2726	1.0526	0	2046
1	a05	84	7.345	83.762	4.5040	0	8754
1	a05	85	7.1925	86.6289	2.8710	0	5580
1	a05	86	7.1583	87.037	0.4095	0	796
1	a05	87	7.8968	87.3219	0.7915	0	1538
1	a05	88	8.5684	86.9998	0.7448	1915	1448
1	a05	89	8.1552	87.804	0.9041	0	1757
1	a05	90	7.7825	89.2346	1.4784	0	2873
1	a05	91	7.5873	90.0657	0.8537	5566	1659
1	a05	92	6.2297	90.8211	1.5536	0	3020
1	a05	93	4.8878	92.4068	2.0773	1317	4037
1	a05	94	2.4556	93.4945	2.6643	4436	5178
1	a05	95	1.652	92.935	0.9792	3033	1903
